# Induced dipole moment in x, y and z direction, all in Rydberg units
# 1 Ry time unit = 2 Hartree a.u. = 0.048377687 fs
# 1 Ry dipole moment unit = sqrt(2) Hartree a.u.
#!BT VERSION                     v2.0.11                                                     
#!BT DATE                        04-NOV-2021_10:04:01_+0100                                  
#!BT SYSID                       [none]                                                      
#!BT NATOMS                      4                                                           
#!BT NTYPES                      1                                                           
#!BT ATOMSPERTYPE                4                                                           
#!BT NELEC                       2.000000E+00,2.000000E+00                                   
#!BT DX                   a0     5.000000E-01                                                
#!BT T_START              t_ry   0.000000E+00                                                
#!BT DT                   t_ry   2.067069E-01                                                
#!BT BOOSTMASK                   no                                                          
#!BT BOOSTENERGY          Ry     0.000000E+00                                                
#!BT BOOSTKVEC                   0.000000E+00,0.000000E+00,0.000000E+00                      
#!BT EXCITATION                  laser_mono                                                  
#!BT EXCITMASK                   gauss                                                       
#!BT NLASER                      1                                                           
#!BT LASERFREQ            Ry     1.520014E-01                                                
#!BT LASERINT             W/cm^2 1.000000E+07                                                
#!BT LASEREFIELD          E_ry   2.387186E-05                                                
#!BT LASERPOLX                   0.000000E+00                                                
#!BT LASERPOLY                   0.000000E+00                                                
#!BT LASERPOLZ                   1.000000E+00                                                
#!BT LASERSTART           t_ry   0.000000E+00                                                
#!BT LASEREND             t_ry   2.067069E+02                                                
#!BT OBSERVABLE                  dipole                                                      
#!BT STRIDE                      1                                                           
#!BT MASK                        atomgroups1                                                 
#!BT NAREAS                      2                                                           
#!BT AREA                        2                                                           
#!BT SPIN                        tot                                                         
#!BT DIP0                 dip_ry -2.264660E+01,-8.254905E-14,6.617287E-13                    
#time                 |           x          |           y          |           z          |
 3.886089093636768E+01 -6.339954694567496E-08 -7.928339968700602E-06  3.183169371214359E-05
 3.906759780305049E+01 -6.527497831143592E-08 -7.605899618552469E-06  3.498343229191229E-05
 3.927430466973330E+01 -6.714839528854100E-08 -7.262507998451647E-06  3.817930651386161E-05
 3.948101153641610E+01 -6.900662441466920E-08 -6.897958424339826E-06  4.141678983990879E-05
 3.968771840309891E+01 -7.083779962613335E-08 -6.512079216821295E-06  4.469322365492290E-05
 3.989442526978172E+01 -7.265879631290773E-08 -6.104727753458482E-06  4.800583876677138E-05
 4.010113213646453E+01 -7.444214489282786E-08 -5.675809099382140E-06  5.135170001050296E-05
 4.030783900314733E+01 -7.619959419002953E-08 -5.225235993450801E-06  5.472784997183228E-05
 4.051454586983014E+01 -7.792877809720267E-08 -4.752971075726581E-06  5.813116678786512E-05
 4.072125273651294E+01 -7.961031656122941E-08 -4.259009389818884E-06  6.155843518324379E-05
 4.092795960319575E+01 -8.126428951982234E-08 -3.743370019019491E-06  6.500637146004508E-05
 4.113466646987856E+01 -8.286725616812873E-08 -3.206107983265403E-06  6.847158366673907E-05
 4.134137333656137E+01 -8.442197696467701E-08 -2.647300890522271E-06  7.195062888237235E-05
 4.154808020324418E+01 -8.593465494755037E-08 -2.067061073898881E-06  7.543996737036115E-05
 4.175478706992698E+01 -8.738044598999295E-08 -1.465529303675555E-06  7.893599658863893E-05
 4.196149393660978E+01 -8.877823987063493E-08 -8.428730924811125E-07  8.243505857691747E-05
 4.216820080329259E+01 -9.011172608097695E-08 -1.992900315130459E-07  8.593342488087494E-05
 4.237490766997540E+01 -9.137521317370556E-08  4.649970201604305E-07  8.942732705560554E-05
 4.258161453665821E+01 -9.258269528800156E-08  1.149734547629282E-06  9.291293054029543E-05
 4.278832140334102E+01 -9.370859643809126E-08  1.854639418343499E-06  9.638635121661464E-05
 4.299502827002382E+01 -9.476773854544263E-08  2.579400102000284E-06  9.984366339028979E-05
 4.320173513670663E+01 -9.575386528126728E-08  3.323674761009374E-06  1.032808843510320E-04
 4.340844200338943E+01 -9.665311040407687E-08  4.087092387984643E-06  1.066939945537731E-04
 4.361514887007224E+01 -9.748532292519485E-08  4.869250721092645E-06  1.100789257487533E-04
 4.382185573675505E+01 -9.822859681207774E-08  5.669709524658397E-06  1.134315538513078E-04
 4.402856260343786E+01 -9.888965379900583E-08  6.487996198063635E-06  1.167477245976388E-04
 4.423526947012066E+01 -9.947558865519568E-08  7.323598102950782E-06  1.200232290551671E-04
 4.444197633680347E+01 -9.996491456831791E-08  8.175964070948717E-06  1.232538271487476E-04
 4.464868320348628E+01 -1.003764253937334E-07  9.044495222850861E-06  1.264352055783441E-04
 4.485539007016908E+01 -1.007017687015832E-07  9.928553603545513E-06  1.295630283183554E-04
 4.506209693685189E+01 -1.009315049316228E-07  1.082745352662435E-05  1.326329058519514E-04
 4.526880380353469E+01 -1.010848507121409E-07  1.174046673470608E-05  1.356404069671344E-04
 4.547551067021750E+01 -1.011413139906381E-07  1.266682014617014E-05  1.385810639958489E-04
 4.568221753690031E+01 -1.011083092805620E-07  1.360569560015091E-05  1.414503598121146E-04
 4.588892440358312E+01 -1.009944945451480E-07  1.455623648226289E-05  1.442437552886202E-04
 4.609563127026593E+01 -1.007798289265338E-07  1.551753653117542E-05  1.469566665275958E-04
 4.630233813694873E+01 -1.004859875308739E-07  1.648864857812375E-05  1.495844711517732E-04
 4.650904500363153E+01 -1.001036871173255E-07  1.746859270248123E-05  1.521225562306358E-04
 4.671575187031434E+01 -9.962806402086244E-08  1.845633918737268E-05  1.545662369945213E-04
 4.692245873699715E+01 -9.908012188475368E-08  1.945083640432795E-05  1.569108705629433E-04
 4.712916560367996E+01 -9.843798665087888E-08  2.045099363403680E-05  1.591517864973841E-04
 4.733587247036277E+01 -9.771747144782239E-08  2.145568850652652E-05  1.612843016144313E-04
 4.754257933704557E+01 -9.692134028682631E-08  2.246378087543892E-05  1.633037831075856E-04
 4.774928620372838E+01 -9.603181183592824E-08  2.347409947407449E-05  1.652055874022882E-04
 4.795599307041118E+01 -9.507949627618473E-08  2.448544998895473E-05  1.669851018952132E-04
 4.816269993709399E+01 -9.404153544778637E-08  2.549662305831985E-05  1.686377764969216E-04
 4.836940680377680E+01 -9.292936908877891E-08  2.650637670448709E-05  1.701590622761218E-04
 4.857611367045961E+01 -9.175825965712647E-08  2.751345753522307E-05  1.715445070237541E-04
 4.878282053714241E+01 -9.050256366549547E-08  2.851658746939432E-05  1.727897065638902E-04
 4.898952740382522E+01 -8.919732508161360E-08  2.951445863823444E-05  1.738903026781680E-04
 4.919623427050803E+01 -8.782598115431028E-08  3.050575448361201E-05  1.748420664432995E-04
 4.940294113719083E+01 -8.639005244504006E-08  3.148912402151530E-05  1.756408069112886E-04
 4.960964800387364E+01 -8.491498704188416E-08  3.246319209445120E-05  1.762824348751722E-04
 4.981635487055645E+01 -8.337406143255066E-08  3.342655718138027E-05  1.767629386717903E-04
 5.002306173723925E+01 -8.179397070762207E-08  3.437779440914874E-05  1.770784038818316E-04
 5.022976860392206E+01 -8.017531172299641E-08  3.531546059920826E-05  1.772250462908245E-04
 5.043647547060487E+01 -7.850381678053964E-08  3.623807763750126E-05  1.771991458916080E-04
 5.064318233728768E+01 -7.681265756787070E-08  3.714414588201211E-05  1.769971037399335E-04
 5.084988920397048E+01 -7.507811616846993E-08  3.803215169615740E-05  1.766154664212123E-04
 5.105659607065328E+01 -7.331519569220291E-08  3.890054872643212E-05  1.760508611767106E-04
 5.126330293733609E+01 -7.153837344731073E-08  3.974777684104894E-05  1.753000785838019E-04
 5.147000980401890E+01 -6.972398480797892E-08  4.057224857619123E-05  1.743600175715309E-04
 5.167671667070171E+01 -6.790743611873040E-08  4.137235154601053E-05  1.732277124675768E-04
 5.188342353738452E+01 -6.607260161217710E-08  4.214646619171806E-05  1.719003886724181E-04
 5.209013040406732E+01 -6.422219911428328E-08  4.289294344382614E-05  1.703753847382316E-04
 5.229683727075013E+01 -6.238223804189147E-08  4.361012257154313E-05  1.686502296112122E-04
 5.250354413743293E+01 -6.052436418713114E-08  4.429632571633913E-05  1.667226040384383E-04
 5.271025100411574E+01 -5.867923036362299E-08  4.494986730861172E-05  1.645903783100948E-04
 5.291695787079855E+01 -5.684273318706801E-08  4.556905947022774E-05  1.622516373591755E-04
 5.312366473748136E+01 -5.500437438854533E-08  4.615221037073767E-05  1.597046456102735E-04
 5.333037160416416E+01 -5.319810369996958E-08  4.669762041164975E-05  1.569478773402037E-04
 5.353707847084697E+01 -5.139638403761637E-08  4.720360127587040E-05  1.539800307171087E-04
 5.374378533752978E+01 -4.961931310276668E-08  4.766846291429450E-05  1.508000012160057E-04
 5.395049220421258E+01 -4.787582952303637E-08  4.809053347837124E-05  1.474069571150590E-04
 5.415719907089539E+01 -4.614348725340278E-08  4.846815769361461E-05  1.438003076973987E-04
 5.436390593757820E+01 -4.445913148742875E-08  4.879967480067088E-05  1.399796555257411E-04
 5.457061280426100E+01 -4.280119014765660E-08  4.908346663540085E-05  1.359449265819770E-04
 5.477731967094381E+01 -4.117752183674384E-08  4.931792403266352E-05  1.316962540425384E-04
 5.498402653762662E+01 -3.960924033208357E-08  4.950147828970312E-05  1.272340945575930E-04
 5.519073340430943E+01 -3.806692916441534E-08  4.963259498497894E-05  1.225591723509737E-04
 5.539744027099223E+01 -3.658318448174214E-08  4.970975221994401E-05  1.176724329697164E-04
 5.560414713767504E+01 -3.514586666142350E-08  4.973150908092723E-05  1.125752441851851E-04
 5.581085400435784E+01 -3.374806212264048E-08  4.969643719167003E-05  1.072691638456233E-04
 5.601756087104065E+01 -3.241881785243095E-08  4.960316618932504E-05  1.017561081077133E-04
 5.622426773772346E+01 -3.112839763730335E-08  4.945038231156050E-05  9.603829215253306E-05
 5.643097460440627E+01 -2.990055492091415E-08  4.923680071739915E-05  9.011818367605961E-05
 5.663768147108907E+01 -2.873666815617071E-08  4.896121520108982E-05  8.399863404572433E-05
 5.684438833777188E+01 -2.761807849083198E-08  4.862245928105419E-05  7.768273484639845E-05
 5.705109520445468E+01 -2.657788300552966E-08  4.821943254465425E-05  7.117391761364091E-05
 5.725780207113749E+01 -2.559044887107120E-08  4.775110281130046E-05  6.447592248542276E-05
 5.746450893782030E+01 -2.466798321165697E-08  4.721648555376014E-05  5.759274185945802E-05
 5.767121580450311E+01 -2.382431318892486E-08  4.661468596258241E-05  5.052872935692882E-05
 5.787792267118591E+01 -2.303321267049796E-08  4.594487063979908E-05  4.328848373151627E-05
 5.808462953786872E+01 -2.232662410506236E-08  4.520628818587869E-05  3.587692090077721E-05
 5.829133640455153E+01 -2.168645352185194E-08  4.439827460793570E-05  2.829925373068099E-05
 5.849804327123433E+01 -2.111162089590835E-08  4.352023640630158E-05  2.056093752234183E-05
 5.870475013791714E+01 -2.062388659851422E-08  4.257168071874165E-05  1.266774958057193E-05
 5.891145700459995E+01 -2.019366007743884E-08  4.155220284913393E-05  4.625726129434091E-06
 5.911816387128275E+01 -1.984653863473795E-08  4.046148281325544E-05 -3.558833520870312E-06
 5.932487073796556E+01 -1.957558737331055E-08  3.929930364771645E-05 -1.187933590433127E-05
 5.953157760464837E+01 -1.936825455572944E-08  3.806553365570101E-05 -2.032894021405109E-05
 5.973828447133118E+01 -1.925099368804695E-08  3.676013068352652E-05 -2.890054792870664E-05
 5.994499133801398E+01 -1.919551095852512E-08  3.538316436117775E-05 -3.758675919936591E-05
 6.015169820469679E+01 -1.921642578395222E-08  3.393477737022259E-05 -4.637998144080747E-05
 6.035840507137959E+01 -1.931717363845564E-08  3.241522816636898E-05 -5.527232428246877E-05
 6.056511193806240E+01 -1.947646310895834E-08  3.082488186320112E-05 -6.425562667979970E-05
 6.077181880474521E+01 -1.972144758610739E-08  2.916417721495819E-05 -7.332155381252114E-05
 6.097852567142802E+01 -2.003139343287330E-08  2.743369655251756E-05 -8.246142128858398E-05
 6.118523253811082E+01 -2.041038271727302E-08  2.563408433324292E-05 -9.166642756508929E-05
 6.139193940479363E+01 -2.087178430087988E-08  2.376609295098368E-05 -1.009275522074879E-04
 6.159864627147643E+01 -2.139070431894652E-08  2.183066322617185E-05 -1.102352946672037E-04
 6.180535313815924E+01 -2.198855497681507E-08  1.982870501233688E-05 -1.195803656446790E-04
 6.201206000484205E+01 -2.265418075353409E-08  1.776137112838469E-05 -1.289528787298854E-04
 6.221876687152486E+01 -2.337954896347583E-08  1.562986290491390E-05 -1.383429287482734E-04
 6.242547373820766E+01 -2.418371636281336E-08  1.343556491929493E-05 -1.477402260046071E-04
 6.263218060489047E+01 -2.504356899635241E-08  1.117987915445943E-05 -1.571345830799838E-04
 6.283888747157328E+01 -2.597216308686257E-08  8.864357692768900E-06 -1.665155272656582E-04
 6.304559433825608E+01 -2.697031575848996E-08  6.490611200700880E-06 -1.758725852712219E-04
 6.325230120493889E+01 -2.801983001177177E-08  4.060473223824118E-06 -1.851948184050219E-04
 6.345900807162170E+01 -2.914124763719883E-08  1.575831887908485E-06 -1.944713202497239E-04
 6.366571493830450E+01 -3.031549766774333E-08 -9.613032749623360E-07 -2.036910344996959E-04
 6.387242180498731E+01 -3.154330130428207E-08 -3.548829934695961E-06 -2.128428260840362E-04
 6.407912867167012E+01 -3.283486549321424E-08 -6.184526706989037E-06 -2.219154460043200E-04
 6.428583553835293E+01 -3.416588256754949E-08 -8.866075867879219E-06 -2.308975795910782E-04
 6.449254240503573E+01 -3.555430438950680E-08 -1.159105783173365E-05 -2.397778583663829E-04
 6.469924927171854E+01 -3.698932005136157E-08 -1.435693622443033E-05 -2.485448214432759E-04
 6.490595613840135E+01 -3.846081497727027E-08 -1.716110887200332E-05 -2.571870531282015E-04
 6.511266300508416E+01 -3.998651365577643E-08 -2.000081603685577E-05 -2.656929510026789E-04
 6.531936987176695E+01 -4.154137300815819E-08 -2.287328462115358E-05 -2.740511345663567E-04
 6.552607673844976E+01 -4.313583090720385E-08 -2.577554762788259E-05 -2.822499485338772E-04
 6.573278360513257E+01 -4.477069381891852E-08 -2.870464587786781E-05 -2.902780428771811E-04
 6.593949047181538E+01 -4.642630813123105E-08 -3.165744632853781E-05 -2.981238677117530E-04
 6.614619733849818E+01 -4.812219600580647E-08 -3.463080676599780E-05 -3.057761473768684E-04
 6.635290420518099E+01 -4.983986201523294E-08 -3.762143713292907E-05 -3.132235027040072E-04
 6.655961107186380E+01 -5.157672333666596E-08 -4.062599940583628E-05 -3.204547421458756E-04
 6.676631793854661E+01 -5.334243269317085E-08 -4.364105981672493E-05 -3.274587333898309E-04
 6.697302480522941E+01 -5.511259359991527E-08 -4.666311505292027E-05 -3.342244856941755E-04
 6.717973167191222E+01 -5.689998516800188E-08 -4.968858787438001E-05 -3.407411472649870E-04
 6.738643853859503E+01 -5.869614128073408E-08 -5.271382164217694E-05 -3.469979854047657E-04
 6.759314540527784E+01 -6.048681200354622E-08 -5.573509982633552E-05 -3.529844579707482E-04
 6.779985227196065E+01 -6.228684412690200E-08 -5.874863269234599E-05 -3.586901798391710E-04
 6.800655913864345E+01 -6.407420372056549E-08 -6.175056190172820E-05 -3.641049410676602E-04
 6.821326600532626E+01 -6.585235823308722E-08 -6.473697547628926E-05 -3.692187606199622E-04
 6.841997287200905E+01 -6.762383364389279E-08 -6.770388942473312E-05 -3.740218229314956E-04
 6.862667973869186E+01 -6.936777197097399E-08 -7.064726484172134E-05 -3.785045414301573E-04
 6.883338660537467E+01 -7.109850486131108E-08 -7.356302691025323E-05 -3.826576103676172E-04
 6.904009347205748E+01 -7.280234370909966E-08 -7.644703946787685E-05 -3.864719269186942E-04
 6.924680033874029E+01 -7.447406247251820E-08 -7.929513665836596E-05 -3.899386777070324E-04
 6.945350720542309E+01 -7.612387520339325E-08 -8.210310781502626E-05 -3.930492875171762E-04
 6.966021407210590E+01 -7.773010324285679E-08 -8.486671707339232E-05 -3.957954788834578E-04
 6.986692093878871E+01 -7.930240286668777E-08 -8.758171011431113E-05 -3.981692890950158E-04
 7.007362780547152E+01 -8.083479841047847E-08 -9.024380548352382E-05 -4.001630432603707E-04
 7.028033467215432E+01 -8.231539183611858E-08 -9.284872474367823E-05 -4.017694325605495E-04
 7.048704153883713E+01 -8.375831939133604E-08 -9.539218070404541E-05 -4.029814833316484E-04
 7.069374840551994E+01 -8.514559723948878E-08 -9.786988549859031E-05 -4.037925789956918E-04
 7.090045527220275E+01 -8.648136784472626E-08 -1.002775737756742E-04 -4.041965210587120E-04
 7.110716213888556E+01 -8.776716597935774E-08 -1.026109817789560E-04 -4.041874713555011E-04
 7.131386900556835E+01 -8.898618375496881E-08 -1.048658786268837E-04 -4.037600286393926E-04
 7.152057587225116E+01 -9.015183266569693E-08 -1.070380678700589E-04 -4.029092314964645E-04
 7.172728273893397E+01 -9.125111333219138E-08 -1.091233801825271E-04 -4.016305306091318E-04
 7.193398960561677E+01 -9.228146424788974E-08 -1.111177110841683E-04 -3.999198746713608E-04
 7.214069647229958E+01 -9.325082217515046E-08 -1.130169952838154E-04 -3.977736345565587E-04
 7.234740333898239E+01 -9.414107182692533E-08 -1.148172374094896E-04 -3.951886688460638E-04
 7.255411020566520E+01 -9.496291042410121E-08 -1.165145229907393E-04 -3.921623385639938E-04
 7.276081707234800E+01 -9.570949544013274E-08 -1.181050014781525E-04 -3.886924365321469E-04
 7.296752393903081E+01 -9.637204456680593E-08 -1.195849427437164E-04 -3.847773559590217E-04
 7.317423080571362E+01 -9.696239899881220E-08 -1.209506978705024E-04 -3.804159124536976E-04
 7.338093767239643E+01 -9.746434770363521E-08 -1.221987263286375E-04 -3.756074630516052E-04
 7.358764453907924E+01 -9.788442412173026E-08 -1.233256094220178E-04 -3.703518845088309E-04
 7.379435140576204E+01 -9.822468527431738E-08 -1.243280497385914E-04 -3.646495789001027E-04
 7.400105827244485E+01 -9.847303061860657E-08 -1.252028540223540E-04 -3.585013860974371E-04
 7.420776513912766E+01 -9.864436023576673E-08 -1.259470061126268E-04 -3.519087870743245E-04
 7.441447200581045E+01 -9.872748663042330E-08 -1.265575853068886E-04 -3.448736693855640E-04
 7.462117887249326E+01 -9.872391260046243E-08 -1.270318385446109E-04 -3.373984948021747E-04
 7.482788573917607E+01 -9.864136885084918E-08 -1.273671508321644E-04 -3.294862201657798E-04
 7.503459260585888E+01 -9.846577952998814E-08 -1.275610628568077E-04 -3.211403233285475E-04
 7.524129947254168E+01 -9.820978164043481E-08 -1.276112775860213E-04 -3.123647820417187E-04
 7.544800633922449E+01 -9.786841204117991E-08 -1.275156584757221E-04 -3.031641395640989E-04
 7.565471320590730E+01 -9.743840223563893E-08 -1.272722228900139E-04 -2.935433841921804E-04
 7.586142007259011E+01 -9.693207303484996E-08 -1.268791673763269E-04 -2.835080993815046E-04
 7.606812693927291E+01 -9.633758324412156E-08 -1.263348296473118E-04 -2.730642612443923E-04
 7.627483380595572E+01 -9.566391057092005E-08 -1.256377582756223E-04 -2.622185014704057E-04
 7.648154067263853E+01 -9.491288821550370E-08 -1.247865988371887E-04 -2.509777493862458E-04
 7.668824753932134E+01 -9.407722245668992E-08 -1.237802324664429E-04 -2.393495974284300E-04
 7.689495440600415E+01 -9.317149718413020E-08 -1.226177196319882E-04 -2.273421487034781E-04
 7.710166127268695E+01 -9.218732444082889E-08 -1.212982223792091E-04 -2.149637855472668E-04
 7.730836813936976E+01 -9.112966026236791E-08 -1.198211875414781E-04 -2.022236658831877E-04
 7.751507500605256E+01 -9.000664036307171E-08 -1.181861302176970E-04 -1.891311148896305E-04
 7.772178187273536E+01 -8.880979152081636E-08 -1.163928618970261E-04 -1.756962397074115E-04
 7.792848873941817E+01 -8.755262825843602E-08 -1.144412952747571E-04 -1.619293754550118E-04
 7.813519560610098E+01 -8.623251801509468E-08 -1.123315614357922E-04 -1.478414022679395E-04
 7.834190247278379E+01 -8.484937907837775E-08 -1.100639895033188E-04 -1.334436655563285E-04
 7.854860933946659E+01 -8.341513435539127E-08 -1.076390820875190E-04 -1.187479020019640E-04
 7.875531620614940E+01 -8.192119693717359E-08 -1.050575596617039E-04 -1.037663486357537E-04
 7.896202307283221E+01 -8.037717336151218E-08 -1.023202925145844E-04 -8.851153201251344E-05
 7.916872993951502E+01 -7.878523078375110E-08 -9.942844365414243E-05 -7.299668235553237E-05
 7.937543680619783E+01 -7.714091054822347E-08 -9.638328155812575E-05 -5.723511649664773E-05
 7.958214367288063E+01 -7.545670399622395E-08 -9.318629093501374E-05 -4.124064418446997E-05
 7.978885053956344E+01 -7.372619137413494E-08 -8.983921013404610E-05 -2.502761198345817E-05
 7.999555740624625E+01 -7.195442108809402E-08 -8.634391539683693E-05 -8.610542154651916E-06
 8.020226427292906E+01 -7.014920910819455E-08 -8.270251060195644E-05  7.995595203759542E-06
 8.040897113961185E+01 -6.830409304825480E-08 -7.891730181872629E-05  2.477548143665362E-05
 8.061567800629466E+01 -6.643216110546746E-08 -7.499078833661475E-05  4.171348571615570E-05
 8.082238487297747E+01 -6.453190337651904E-08 -7.092569012107176E-05  5.879359340074428E-05
 8.102909173966027E+01 -6.260526674850553E-08 -6.672491429000358E-05  7.599954303620956E-05
 8.123579860634308E+01 -6.066455071618293E-08 -6.239157443314822E-05  9.331474627217087E-05
 8.144250547302589E+01 -5.870414554465242E-08 -5.792898255066877E-05  1.107223521921429E-04
 8.164921233970870E+01 -5.673516056958761E-08 -5.334065262703960E-05  1.282052457836175E-04
 8.185591920639150E+01 -5.476173114971061E-08 -4.863029300272605E-05  1.457460674704879E-04
 8.206262607307431E+01 -5.278150538856607E-08 -4.380180543453135E-05  1.633272440879251E-04
 8.226933293975712E+01 -5.080837794935178E-08 -3.885930085889722E-05  1.809309465651552E-04
 8.247603980643993E+01 -4.883771609343057E-08 -3.380706334477712E-05  1.985392073799490E-04
 8.268274667312274E+01 -4.687549548521019E-08 -2.864957924486625E-05  2.161338531113497E-04
 8.288945353980554E+01 -4.492992644600236E-08 -2.339151700583452E-05  2.336965538293297E-04
 8.309616040648835E+01 -4.299523581607900E-08 -1.803772270754306E-05  2.512088590775435E-04
 8.330286727317116E+01 -4.108486351128704E-08 -1.259322921639321E-05  2.686521611031134E-04
 8.350957413985395E+01 -3.919746660585588E-08 -7.063230163680643E-06  2.860077752584373E-04
 8.371628100653676E+01 -3.733414644102595E-08 -1.453093369848155E-06  3.032569105484956E-04
 8.392298787321957E+01 -3.550606564317604E-08  4.231656424591704E-06  3.203807015748989E-04
 8.412969473990238E+01 -3.370599088725612E-08  9.985345319131024E-06  3.373602508869987E-04
 8.433640160658518E+01 -3.194410780338330E-08  1.580214719209850E-05  3.541766063331953E-04
 8.454310847326799E+01 -3.022281447329078E-08  2.167609843832807E-05  3.708108049191612E-04
 8.474981533995080E+01 -2.853916925005251E-08  2.760114898930805E-05  3.872440293999292E-04
 8.495652220663361E+01 -2.690543610128771E-08  3.357097526503939E-05  4.034570535502266E-04
 8.516322907331642E+01 -2.531583476184096E-08  3.957928112428814E-05  4.194311262617752E-04
 8.536993593999922E+01 -2.377642260853463E-08  4.561960887146236E-05  4.351474156251816E-04
 8.557664280668203E+01 -2.229359097327688E-08  5.168538682357560E-05  4.505871399466155E-04
 8.578334967336484E+01 -2.086138195522835E-08  5.776995832376200E-05  4.657316741434458E-04
 8.599005654004765E+01 -1.949235439724362E-08  6.386657017685625E-05  4.805624893268248E-04
 8.619676340673045E+01 -1.818439443468378E-08  6.996840552445671E-05  4.950612594391912E-04
 8.640347027341325E+01 -1.693914697398213E-08  7.606852187644275E-05  5.092097087517761E-04
 8.661017714009606E+01 -1.576643171574688E-08  8.215993459542308E-05  5.229898100493649E-04
 8.681688400677886E+01 -1.465879151396621E-08  8.823558579972136E-05  5.363837313094763E-04
 8.702359087346167E+01 -1.362569079788045E-08  9.428836971696812E-05  5.493738962900152E-04
 8.723029774014448E+01 -1.266718996362215E-08  1.003111174299666E-04  5.619429301541999E-04
 8.743700460682729E+01 -1.178081987518453E-08  1.062966157117838E-04  5.740737496850116E-04
 8.764371147351009E+01 -1.097710367048421E-08  1.122376104510536E-04  5.857495464974745E-04
 8.785041834019290E+01 -1.024962514861727E-08  1.181268086762861E-04  5.969537968158944E-04
 8.805712520687571E+01 -9.604416817410311E-09  1.239568959310286E-04  6.076703239892431E-04
 8.826383207355852E+01 -9.044754278875189E-09  1.297205356464839E-04  6.178832684263301E-04
 8.847053894024133E+01 -8.565542941596505E-09  1.354103838084069E-04  6.275771495699629E-04
 8.867724580692413E+01 -8.175955912292920E-09  1.410190920677131E-04  6.367368658627356E-04
 8.888395267360694E+01 -7.871555851579615E-09  1.465393171058839E-04  6.453476976486571E-04
 8.909065954028975E+01 -7.653863320911114E-09  1.519637554868018E-04  6.533954160541967E-04
 8.929736640697256E+01 -7.528466738904172E-09  1.572851051384493E-04  6.608661550582212E-04
 8.950407327365535E+01 -7.488932141086480E-09  1.624961259626830E-04  6.677465745378876E-04
 8.971078014033816E+01 -7.542183766418020E-09  1.675896194664578E-04  6.740238045181997E-04
 8.991748700702097E+01 -7.686217884383950E-09  1.725584467705270E-04  6.796854735821063E-04
 9.012419387370377E+01 -7.917119404510231E-09  1.773955444165640E-04  6.847197498056714E-04
 9.033090074038658E+01 -8.240313320584391E-09  1.820939297885407E-04  6.891153410791475E-04
 9.053760760706939E+01 -8.647457860888608E-09  1.866467101877257E-04  6.928615068581493E-04
 9.074431447375220E+01 -9.141110979271616E-09  1.910471012526986E-04  6.959481019286938E-04
 9.095102134043501E+01 -9.722150196012080E-09  1.952884218966508E-04  6.983655417380661E-04
 9.115772820711781E+01 -1.038446129086878E-08  1.993641552321493E-04  7.001049735413020E-04
 9.136443507380062E+01 -1.113352965376180E-08  2.032678036811669E-04  7.011578346898803E-04
 9.157114194048343E+01 -1.196388055291209E-08  2.069931309298649E-04  7.015165503787710E-04
 9.177784880716624E+01 -1.287413198269860E-08  2.105339784392139E-04  7.011739817052130E-04
 9.198455567384904E+01 -1.386784020951382E-08  2.138843744757136E-04  7.001237374491981E-04
 9.219126254053185E+01 -1.493648937866965E-08  2.170384890971305E-04  6.983600498470683E-04
 9.239796940721466E+01 -1.608406208220003E-08  2.199906594615544E-04  6.958778216829437E-04
 9.260467627389745E+01 -1.730672138933187E-08  2.227354038542058E-04  6.926726659435248E-04
 9.281138314058026E+01 -1.859865861320031E-08  2.252673994961943E-04  6.887408502494128E-04
 9.301809000726307E+01 -1.996393095282656E-08  2.275815321559436E-04  6.840793978709434E-04
 9.322479687394588E+01 -2.139314148053018E-08  2.296728591306192E-04  6.786860146404957E-04
 9.343150374062868E+01 -2.288629374902484E-08  2.315366225452008E-04  6.725591053424038E-04
 9.363821060731149E+01 -2.444218694108713E-08  2.331682802309225E-04  6.656978412300145E-04
 9.384491747399430E+01 -2.605183624382335E-08  2.345634757205085E-04  6.581020918059082E-04
 9.405162434067711E+01 -2.771965057490888E-08  2.357180908328253E-04  6.497725362881178E-04
 9.425833120735992E+01 -2.943790278209235E-08  2.366282096162299E-04  6.407105741611943E-04
 9.446503807404272E+01 -3.120351976804159E-08  2.372901424530065E-04  6.309183813214130E-04
 9.467174494072553E+01 -3.301784445852718E-08  2.377003996751419E-04  6.203988228946316E-04
 9.487845180740834E+01 -3.487080135755605E-08  2.378557736929619E-04  6.091556644616385E-04
 9.508515867409115E+01 -3.676451143519444E-08  2.377532454744293E-04  5.971933153389974E-04
 9.529186554077395E+01 -3.869343601081709E-08  2.373900872192584E-04  5.845170762134080E-04
 9.549857240745675E+01 -4.065008596398911E-08  2.367638085344381E-04  5.711329928972173E-04
 9.570527927413956E+01 -4.263654318492627E-08  2.358721958541962E-04  5.570479371187247E-04
 9.591198614082236E+01 -4.464149228056158E-08  2.347132661006231E-04  5.422694824196297E-04
 9.611869300750517E+01 -4.666381769879990E-08  2.332853799583440E-04  5.268061671863259E-04
 9.632539987418798E+01 -4.870052805472369E-08  2.315871455782409E-04  5.106672425157090E-04
 9.653210674087079E+01 -5.074151232520308E-08  2.296174388393334E-04  4.938627061985097E-04
 9.673881360755360E+01 -5.279009229752774E-08  2.273754530431588E-04  4.764034050938501E-04
