# Induced dipole moment in x, y and z direction, all in Rydberg units
# 1 Ry time unit = 2 Hartree a.u. = 0.048377687 fs
# 1 Ry dipole moment unit = sqrt(2) Hartree a.u.
#!BT VERSION                     v2.0.10                                                     
#!BT DATE                        06-OCT-2021_17:28:04_+0200                                  
#!BT SYSID                       [none]                                                      
#!BT NATOMS                      58                                                          
#!BT NTYPES                      5                                                           
#!BT ATOMSPERTYPE                28,2,4,22,2                                                 
#!BT NELEC                       9.000000E+01,9.000000E+01                                   
#!BT DX                   a0     3.500000E-01                                                
#!BT T_START              t_ry   0.000000E+00                                                
#!BT DT                   t_ry   2.067069E-01                                                
#!BT BOOSTMASK                   global                                                      
#!BT BOOSTENERGY          Ry     1.000000E-07                                                
#!BT BOOSTKVEC                   7.071068E-01,7.071068E-01,0.000000E+00                      
#!BT EXCITATION                  no                                                          
#!BT EXCITMASK                   global                                                      
#!BT NLASER                      0                                                           
#!BT LASERFREQ            Ry                                                                 
#!BT LASERINT             W/cm^2                                                             
#!BT LASEREFIELD          E_ry                                                               
#!BT LASERPOLX                                                                               
#!BT LASERPOLY                                                                               
#!BT LASERPOLZ                                                                               
#!BT LASERSTART           t_ry                                                               
#!BT LASEREND             t_ry                                                               
#!BT OBSERVABLE                  dipole                                                      
#!BT STRIDE                      1                                                           
#!BT MASK                        global1                                                     
#!BT NAREAS                      1                                                           
#!BT AREA                        1                                                           
#!BT SPIN                        tot                                                         
#!BT DIP0                 dip_ry 4.689004E-02,-3.801881E-01,-2.442345E-02                    
#time                 |           x          |           y          |           z          |
 1.480434579182262E+03 -2.786772126611992E-04  6.402546021250233E-05 -1.024995217597489E-04
 1.480641286048945E+03 -2.829975001481730E-04  5.671421129216370E-05 -9.535809940180648E-05
 1.480847992915628E+03 -2.920825655125456E-04  4.661566979213827E-05 -8.245035596400607E-05
 1.481054699782311E+03 -3.060472182597612E-04  3.508663946799606E-05 -6.405224073035773E-05
 1.481261406648994E+03 -3.243499088529389E-04  2.297859978450667E-05 -4.097771997762720E-05
 1.481468113515677E+03 -3.457261339888454E-04  1.117796848615349E-05 -1.478132526760642E-05
 1.481674820382359E+03 -3.677426356329741E-04  1.193093649209942E-06  1.250682793602770E-05
 1.481881527249042E+03 -3.882072929230068E-04 -6.142130968112003E-06  3.934467404549322E-05
 1.482088234115725E+03 -4.059493162482664E-04 -1.091595136587520E-05  6.447603552454245E-05
 1.482294940982408E+03 -4.199909245124617E-04 -1.317329535110989E-05  8.651086527177582E-05
 1.482501647849091E+03 -4.293252896852492E-04 -1.334290436938446E-05  1.045704734715068E-04
 1.482708354715774E+03 -4.327836138589905E-04 -1.193446368680240E-05  1.190301973860754E-04
 1.482915061582456E+03 -4.286828998997030E-04 -8.995469027384129E-06  1.307947736794400E-04
 1.483121768449139E+03 -4.152254380520373E-04 -4.449545844276148E-06  1.402223444130386E-04
 1.483328475315822E+03 -3.916192500321714E-04  1.570282037954840E-06  1.471352123010965E-04
 1.483535182182505E+03 -3.585789438626252E-04  8.045685662705360E-06  1.509705180023913E-04
 1.483741889049187E+03 -3.176847825420576E-04  1.341437705615345E-05  1.510579122138561E-04
 1.483948595915870E+03 -2.707653800325741E-04  1.673341113550553E-05  1.472301230865981E-04
 1.484155302782553E+03 -2.198709971526630E-04  1.785092152545298E-05  1.398816959373612E-04
 1.484362009649236E+03 -1.675172090493046E-04  1.709701461827251E-05  1.299198096556022E-04
 1.484568716515919E+03 -1.169655852512191E-04  1.489680101035562E-05  1.188416650890999E-04
 1.484775423382602E+03 -7.177993345302419E-05  1.145161595672572E-05  1.080684527601898E-04
 1.484982130249284E+03 -3.462675406044891E-05  6.940236376318243E-06  9.876388830407784E-05
 1.485188837115967E+03 -6.557552162472780E-06  1.936886629250179E-06  9.195398676534183E-05
 1.485395543982650E+03  1.289113008253601E-05 -2.553640845226468E-06  8.846223902295863E-05
 1.485602250849333E+03  2.552481094181963E-05 -5.463975708830393E-06  8.877108704646516E-05
 1.485808957716016E+03  3.343991188618778E-05 -6.291844558858894E-06  9.257062409276720E-05
 1.486015664582698E+03  3.838740808830010E-05 -5.607969859044992E-06  9.879654278517266E-05
 1.486222371449381E+03  4.177589735565590E-05 -4.536984974434777E-06  1.061206677062249E-04
 1.486429078316064E+03  4.480579901955384E-05 -3.547010645754689E-06  1.133761702049006E-04
 1.486635785182747E+03  4.828856738108012E-05 -2.046637197883339E-06  1.200730328685638E-04
 1.486842492049430E+03  5.205017171877602E-05  1.033649802251180E-06  1.259776239008609E-04
 1.487049198916112E+03  5.536434021855691E-05  6.394619539773494E-06  1.305964945943136E-04
 1.487255905782795E+03  5.758588094086081E-05  1.356077799580246E-05  1.335894564240651E-04
 1.487462612649478E+03  5.894416148461562E-05  2.114357555005331E-05  1.346152010431555E-04
 1.487669319516161E+03  6.007685119231027E-05  2.725521841978606E-05  1.330061321392836E-04
 1.487876026382844E+03  6.182553308720778E-05  3.039049647524106E-05  1.279798918671464E-04
 1.488082733249526E+03  6.588510608548925E-05  3.045198252799031E-05  1.196109166110293E-04
 1.488289440116209E+03  7.360155898247789E-05  2.829221439104579E-05  1.088697842038348E-04
 1.488496146982892E+03  8.496858263704749E-05  2.487980256399291E-05  9.654990513840653E-05
 1.488702853849575E+03  9.921898979643046E-05  2.105623811293755E-05  8.279878134736726E-05
 1.488909560716258E+03  1.154456725932021E-04  1.798908548600320E-05  6.736621189984415E-05
 1.489116267582941E+03  1.328146138982120E-04  1.615025258977498E-05  5.012798353693296E-05
 1.489322974449623E+03  1.505210223914991E-04  1.468825662481743E-05  3.166514600516993E-05
 1.489529681316306E+03  1.680591716623145E-04  1.211602347911400E-05  1.305136542984614E-05
 1.489736388182989E+03  1.856331566154612E-04  7.306443584154110E-06 -4.844375745421264E-06
 1.489943095049672E+03  2.035711310073851E-04  3.915950025912274E-07 -2.181323965397622E-05
 1.490149801916355E+03  2.218717791608732E-04 -8.028361672740569E-06 -3.790263372475955E-05
 1.490356508783037E+03  2.408562956912400E-04 -1.705020553066650E-05 -5.244918807258483E-05
 1.490563215649720E+03  2.610783742733880E-04 -2.503870772962991E-05 -6.463591395570317E-05
 1.490769922516403E+03  2.821217927006792E-04 -3.046634881920252E-05 -7.448706550061343E-05
 1.490976629383086E+03  3.026514465177127E-04 -3.323150332601443E-05 -8.244599060864069E-05
 1.491183336249768E+03  3.212442886635983E-04 -3.454870574409741E-05 -8.880298237847958E-05
 1.491390043116451E+03  3.364404853942321E-04 -3.557703729095696E-05 -9.372041972924641E-05
 1.491596749983134E+03  3.467927326097908E-04 -3.651153070588498E-05 -9.747785513195342E-05
 1.491803456849817E+03  3.515736402819741E-04 -3.687017691644812E-05 -1.005302380378686E-04
 1.492010163716500E+03  3.508510893292793E-04 -3.648561250357840E-05 -1.028414843943920E-04
 1.492216870583183E+03  3.444335493042669E-04 -3.590144176135457E-05 -1.038785807352116E-04
 1.492423577449865E+03  3.320790649270072E-04 -3.577176735169996E-05 -1.034103161614910E-04
 1.492630284316548E+03  3.144464648921624E-04 -3.575835545199801E-05 -1.016970661925666E-04
 1.492836991183231E+03  2.927562474427173E-04 -3.456537158863515E-05 -9.914560238282952E-05
 1.493043698049914E+03  2.687257935520132E-04 -3.138594942403428E-05 -9.588581745035782E-05
 1.493250404916597E+03  2.447439463993742E-04 -2.676741439028296E-05 -9.173637586288447E-05
 1.493457111783280E+03  2.228647716375556E-04 -2.207573737661450E-05 -8.654179111151905E-05
 1.493663818649962E+03  2.035887845994871E-04 -1.830691268350781E-05 -8.060364921655752E-05
 1.493870525516645E+03  1.863292702745378E-04 -1.589009323760271E-05 -7.471367330678241E-05
 1.494077232383328E+03  1.705272247769576E-04 -1.503448956002851E-05 -6.946088755799967E-05
 1.494283939250011E+03  1.557704029780810E-04 -1.565168127348748E-05 -6.524560295418161E-05
 1.494490646116693E+03  1.419777519959808E-04 -1.686172431247801E-05 -6.226410908155913E-05
 1.494697352983376E+03  1.294985937334708E-04 -1.716011103308768E-05 -5.979504593840029E-05
 1.494904059850059E+03  1.181968620248969E-04 -1.585293121059150E-05 -5.653195989860360E-05
 1.495110766716742E+03  1.071565287374746E-04 -1.339888190299288E-05 -5.151072484865793E-05
 1.495317473583425E+03  9.564680316999363E-05 -1.093416155073523E-05 -4.458087743832925E-05
 1.495524180450107E+03  8.391305106726643E-05 -9.514694919388056E-06 -3.604823634659540E-05
 1.495730887316790E+03  7.246874802620262E-05 -9.670190285304692E-06 -2.641329730862854E-05
 1.495937594183473E+03  6.165576952212731E-05 -1.141170518004220E-05 -1.679522813377923E-05
 1.496144301050156E+03  5.209546721286762E-05 -1.398384842460354E-05 -8.640907753088706E-06
 1.496351007916839E+03  4.455577858028525E-05 -1.613031126984632E-05 -2.724300454098189E-06
 1.496557714783522E+03  4.002583223920719E-05 -1.702194122266132E-05  9.087056939867388E-07
 1.496764421650204E+03  3.976413517469551E-05 -1.631224876597059E-05  2.640194349132208E-06
 1.496971128516887E+03  4.452912806034853E-05 -1.383846548302925E-05  3.451338881015065E-06
 1.497177835383570E+03  5.364397303572743E-05 -9.632293801187242E-06  4.675606181864245E-06
 1.497384542250253E+03  6.541249708973823E-05 -4.080986122478869E-06  7.584347477305325E-06
 1.497591249116936E+03  7.833386817480276E-05  1.816474357319020E-06  1.268854792331811E-05
 1.497797955983618E+03  9.147363955418208E-05  7.605072199601270E-06  1.970078424019805E-05
 1.498004662850301E+03  1.045038642404142E-04  1.426090485134868E-05  2.788434151110297E-05
 1.498211369716984E+03  1.173717280801359E-04  2.291896760858725E-05  3.614354119642685E-05
 1.498418076583667E+03  1.294447689673753E-04  3.309347668417617E-05  4.346661481511790E-05
 1.498624783450350E+03  1.399578842280064E-04  4.291829527902635E-05  4.940922367318787E-05
 1.498831490317032E+03  1.479314031443621E-04  5.049504276949390E-05  5.364099011435572E-05
 1.499038197183715E+03  1.520108653291080E-04  5.423298040818647E-05  5.537106314065787E-05
 1.499244904050398E+03  1.514904857601446E-04  5.308709839224601E-05  5.348584157184588E-05
 1.499451610917081E+03  1.467833353840722E-04  4.699870307406373E-05  4.641588486078985E-05
 1.499658317783764E+03  1.389794532488733E-04  3.661523046033510E-05  3.283776203740971E-05
 1.499865024650446E+03  1.290335260536526E-04  2.309452531124023E-05  1.269150134466587E-05
 1.500071731517129E+03  1.172088350148218E-04  8.420708182299563E-06 -1.288739923787849E-05
 1.500278438383812E+03  1.030467763576473E-04 -5.596609879143788E-06 -4.186487147100210E-05
 1.500485145250495E+03  8.606744586590193E-05 -1.784632863832680E-05 -7.173494783842271E-05
 1.500691852117178E+03  6.662903080233151E-05 -2.697230427567421E-05 -1.003839748511398E-04
 1.500898558983861E+03  4.583127829871358E-05 -3.141020459401789E-05 -1.266279901181964E-04
 1.501105265850543E+03  2.472306043517503E-05 -3.022511914541059E-05 -1.496876959658014E-04
 1.501311972717226E+03  3.795952709120809E-06 -2.411780504896210E-05 -1.687416960407043E-04
 1.501518679583909E+03 -1.693894478680541E-05 -1.487075583195274E-05 -1.832778403100012E-04
 1.501725386450592E+03 -3.772608327434063E-05 -4.389569534191118E-06 -1.932069461143063E-04
 1.501932093317275E+03 -5.893753077292063E-05  5.642333442412717E-06 -1.981802245020411E-04
 1.502138800183957E+03 -8.010962677345440E-05  1.435818213046947E-05 -1.973881444639995E-04
 1.502345507050640E+03 -9.992150590479310E-05  2.171783113186221E-05 -1.904188762690030E-04
 1.502552213917323E+03 -1.174471245455680E-04  2.750423186703710E-05 -1.776622607539725E-04
 1.502758920784006E+03 -1.322913863655642E-04  3.080185490311749E-05 -1.603242714833808E-04
 1.502965627650688E+03 -1.440203665819956E-04  3.033137316782453E-05 -1.401590258458714E-04
 1.503172334517371E+03 -1.522945137605522E-04  2.506723132350563E-05 -1.191890608427462E-04
 1.503379041384054E+03 -1.570476991613612E-04  1.509097380708591E-05 -9.938186446860689E-05
 1.503585748250737E+03 -1.588392242312942E-04  1.486774064141105E-06 -8.252341151700204E-05
 1.503792455117420E+03 -1.585630202592669E-04 -1.379300440673692E-05 -7.002606698862379E-05
 1.503999161984103E+03 -1.572066423790805E-04 -2.811069010805189E-05 -6.246065846375951E-05
 1.504205868850785E+03 -1.557043391027593E-04 -3.913075331529736E-05 -5.987455221814070E-05
 1.504412575717468E+03 -1.545705427133809E-04 -4.564995900968594E-05 -6.193524652493149E-05
 1.504619282584151E+03 -1.544829437854084E-04 -4.742784208905393E-05 -6.805193602597501E-05
 1.504825989450834E+03 -1.559980661708996E-04 -4.522637134729557E-05 -7.775038201213516E-05
 1.505032696317517E+03 -1.591643280890245E-04 -4.108976706046485E-05 -9.025753143946866E-05
 1.505239403184199E+03 -1.637146614031706E-04 -3.679516888954737E-05 -1.043867384937745E-04
 1.505446110050882E+03 -1.687147884838550E-04 -3.262112003521445E-05 -1.192869885923500E-04
 1.505652816917565E+03 -1.730406024669298E-04 -2.807791870140797E-05 -1.346246197499699E-04
 1.505859523784248E+03 -1.764353478811709E-04 -2.285788090300445E-05 -1.496464514117758E-04
 1.506066230650931E+03 -1.792064591823461E-04 -1.694706543314828E-05 -1.623031750457755E-04
 1.506272937517613E+03 -1.815433507625641E-04 -1.048321853358569E-05 -1.704718171824798E-04
 1.506479644384296E+03 -1.834212347375797E-04 -3.969132071957038E-06 -1.735673497117556E-04
 1.506686351250979E+03 -1.846596418173252E-04  1.678707338192975E-06 -1.721004434535635E-04
 1.506893058117662E+03 -1.848006436669242E-04  5.573902098043870E-06 -1.666044575611252E-04
 1.507099764984345E+03 -1.825484322943785E-04  6.540703767821121E-06 -1.576290679572399E-04
 1.507306471851027E+03 -1.759424438659909E-04  3.691043246156767E-06 -1.458517301312738E-04
 1.507513178717710E+03 -1.636349096811041E-04 -2.160006267126757E-06 -1.321440473724018E-04
 1.507719885584393E+03 -1.457386777538802E-04 -8.807187260040372E-06 -1.175434314466123E-04
 1.507926592451076E+03 -1.234599327657598E-04 -1.362061103649115E-05 -1.033085931214511E-04
 1.508133299317759E+03 -9.840968999653282E-05 -1.458011190735853E-05 -9.086335873713380E-05
 1.508340006184442E+03 -7.192342601410745E-05 -1.095165743281168E-05 -8.088165873886000E-05
 1.508546713051124E+03 -4.464870249842878E-05 -3.079231673808192E-06 -7.309809956349347E-05
 1.508753419917807E+03 -1.701617149444529E-05  7.703863647789966E-06 -6.703547100622362E-05
 1.508960126784490E+03  1.036051480281935E-05  1.941018051926369E-05 -6.205010682562920E-05
 1.509166833651173E+03  3.650391307905010E-05  3.009936278963732E-05 -5.731006738314212E-05
 1.509373540517856E+03  6.004210161678764E-05  3.767972631196770E-05 -5.227966295827044E-05
 1.509580247384538E+03  7.993717991783278E-05  4.016360288505716E-05 -4.668615074263430E-05
 1.509786954251221E+03  9.570736848788647E-05  3.672927698400441E-05 -4.044085851444626E-05
 1.509993661117904E+03  1.074488541702445E-04  2.826901558661277E-05 -3.359792242375176E-05
 1.510200367984587E+03  1.159278093017801E-04  1.744323767710609E-05 -2.556675030944075E-05
 1.510407074851269E+03  1.224626993084205E-04  8.091491338457768E-06 -1.545512741406643E-05
 1.510613781717952E+03  1.284230220942179E-04  3.301050844672915E-06 -3.037907400978146E-06
 1.510820488584635E+03  1.339419106991674E-04  3.322898385060835E-06  1.111455878222145E-05
 1.511027195451318E+03  1.381350641906365E-04  6.327163184272067E-06  2.557333063086392E-05
 1.511233902318001E+03  1.409466171378715E-04  1.043601033584585E-05  3.892638643229057E-05
 1.511440609184684E+03  1.432690728325955E-04  1.374815766874704E-05  5.055238931487779E-05
 1.511647316051366E+03  1.456172606104575E-04  1.383626020473594E-05  6.065669353004510E-05
 1.511854022918049E+03  1.480678157879251E-04  8.782153371689194E-06  6.954623607611718E-05
 1.512060729784732E+03  1.504703492542364E-04 -1.554206627230048E-06  7.689198890131060E-05
 1.512267436651415E+03  1.527403883737968E-04 -1.546526620888056E-05  8.257486049383436E-05
 1.512474143518098E+03  1.548836370305964E-04 -3.005039571885026E-05  8.723217536576663E-05
 1.512680850384781E+03  1.563931644657304E-04 -4.286800819336412E-05  9.189097215284159E-05
 1.512887557251463E+03  1.567803875728788E-04 -5.289798011104407E-05  9.745339380562087E-05
 1.513094264118146E+03  1.558882369820380E-04 -5.996591360185599E-05  1.044888082685110E-04
 1.513300970984829E+03  1.539571515379035E-04 -6.423510259495613E-05  1.130965273760595E-04
 1.513507677851512E+03  1.515726608733864E-04 -6.583109137181520E-05  1.226263603600619E-04
 1.513714384718194E+03  1.489389933620258E-04 -6.449359648313946E-05  1.317558355681536E-04
 1.513921091584877E+03  1.460397049229747E-04 -5.959209236461316E-05  1.387770737243735E-04
 1.514127798451560E+03  1.430399318192652E-04 -5.036234686334184E-05  1.423594804576753E-04
 1.514334505318243E+03  1.401360979313357E-04 -3.654028435101653E-05  1.418309537245498E-04
 1.514541212184926E+03  1.377110658345795E-04 -1.843699024894896E-05  1.373297384408348E-04
 1.514747919051609E+03  1.358720077943160E-04  3.166012837840793E-06  1.299877908049057E-04
 1.514954625918291E+03  1.336961562064948E-04  2.660756624245364E-05  1.216123315410308E-04
 1.515161332784974E+03  1.297782610112444E-04  4.943760755210524E-05  1.140399143705444E-04
 1.515368039651657E+03  1.230957702457042E-04  6.885198462192044E-05  1.083134809746478E-04
 1.515574746518340E+03  1.132195969084995E-04  8.282546639515331E-05  1.048726687384385E-04
 1.515781453385023E+03  1.001226742412265E-04  9.024712289729120E-05  1.040018566109864E-04
 1.515988160251705E+03  8.432352449018465E-05  9.036161969788736E-05  1.059003704991096E-04
 1.516194867118388E+03  6.635326716959017E-05  8.266379194638018E-05  1.108433290814455E-04
 1.516401573985071E+03  4.712104415600937E-05  6.755525766405368E-05  1.189281333879508E-04
 1.516608280851754E+03  2.769360095355999E-05  4.675533133119414E-05  1.294656472438510E-04
 1.516814987718437E+03  8.450693313753754E-06  2.284303628163897E-05  1.407572723374148E-04
 1.517021694585119E+03 -1.003212496862582E-05 -1.315881899111027E-06  1.508915270958672E-04
 1.517228401451802E+03 -2.671423463345562E-05 -2.319260462019246E-05  1.589252704237362E-04
 1.517435108318485E+03 -4.089239759386132E-05 -4.111466396022889E-05  1.651918923642262E-04
 1.517641815185168E+03 -5.294966457708439E-05 -5.500978280709168E-05  1.700182566690758E-04
 1.517848522051851E+03 -6.360189739103989E-05 -6.598503856308779E-05  1.729623783593669E-04
 1.518055228918533E+03 -7.282393134980247E-05 -7.475236413823083E-05  1.734186390881798E-04
 1.518261935785216E+03 -8.010876183926763E-05 -8.073451322349046E-05  1.707580325846399E-04
 1.518468642651899E+03 -8.519897580552133E-05 -8.258501630653559E-05  1.644751460295399E-04
 1.518675349518582E+03 -8.849744797886916E-05 -7.900973028984737E-05  1.550611959033887E-04
 1.518882056385265E+03 -9.045480798223343E-05 -6.942156390471466E-05  1.438924181546043E-04
 1.519088763251948E+03 -9.097674196009015E-05 -5.403323853603315E-05  1.325416836600833E-04
 1.519295470118630E+03 -8.981194758189009E-05 -3.273468755149445E-05  1.226203111562331E-04
 1.519502176985313E+03 -8.665081409051784E-05 -5.713725992340102E-06  1.149026553552458E-04
 1.519708883851996E+03 -8.131113979767401E-05  2.522141229782671E-05  1.090860853590545E-04
 1.519915590718679E+03 -7.442728647429758E-05  5.659871503227443E-05  1.047675592515986E-04
 1.520122297585362E+03 -6.726343829330933E-05  8.382667758449758E-05  1.021776298802610E-04
 1.520329004452044E+03 -6.101083370437660E-05  1.030068047525590E-04  1.016310687517556E-04
 1.520535711318727E+03 -5.660842868589200E-05  1.121717119426102E-04  1.028188629816074E-04
 1.520742418185410E+03 -5.511095752636780E-05  1.110939108182052E-04  1.048440475056658E-04
 1.520949125052093E+03 -5.764598946680910E-05  1.012884199761976E-04  1.064695506553075E-04
 1.521155831918775E+03 -6.467081030925997E-05  8.592043111277370E-05  1.062251087878344E-04
 1.521362538785458E+03 -7.563499842039301E-05  6.883141835584139E-05  1.030286298077283E-04
 1.521569245652141E+03 -8.942069148835941E-05  5.317768924772981E-05  9.695309964531315E-05
 1.521775952518824E+03 -1.053873836912855E-04  4.059863853894674E-05  8.876286910327463E-05
 1.521982659385507E+03 -1.233206776594040E-04  3.100975068026646E-05  7.928637341463735E-05
 1.522189366252190E+03 -1.426119905244480E-04  2.317694153602945E-05  6.900669947547747E-05
 1.522396073118872E+03 -1.628628300982676E-04  1.500975759627377E-05  5.852989395691358E-05
 1.522602779985555E+03 -1.841598595215266E-04  3.989559805295251E-06  4.906476889153175E-05
 1.522809486852238E+03 -2.055823072497909E-04 -1.065911467823533E-05  4.205119653623995E-05
 1.523016193718921E+03 -2.249561737927425E-04 -2.739524570788410E-05  3.870454498050915E-05
 1.523222900585604E+03 -2.396162471260121E-04 -4.320938367713412E-05  3.959670263357223E-05
 1.523429607452287E+03 -2.469262808782388E-04 -5.465888568439992E-05  4.415282124025505E-05
 1.523636314318969E+03 -2.450920865917222E-04 -5.925994303274118E-05  5.058667073307502E-05
 1.523843021185652E+03 -2.333031961085155E-04 -5.582064127335196E-05  5.709700638438855E-05
 1.524049728052335E+03 -2.120176844156996E-04 -4.425193979001874E-05  6.261853632533523E-05
 1.524256434919018E+03 -1.831616431454131E-04 -2.571079953478383E-05  6.653154159112426E-05
 1.524463141785700E+03 -1.497679666456198E-04 -2.704565155275951E-06  6.846441189691660E-05
 1.524669848652383E+03 -1.155085089733776E-04  2.148968072507307E-05  6.827051402182385E-05
 1.524876555519066E+03 -8.339801779404243E-05  4.377322453436028E-05  6.596670001658353E-05
 1.525083262385749E+03 -5.553045894021030E-05  6.173998196540298E-05  6.160102641402515E-05
 1.525289969252432E+03 -3.376643046455741E-05  7.428119134705868E-05  5.512865140138920E-05
 1.525496676119114E+03 -1.966957705247518E-05  8.066533198958226E-05  4.631959278903613E-05
 1.525703382985797E+03 -1.419812627605904E-05  8.030966333649747E-05  3.510489051909704E-05
 1.525910089852480E+03 -1.764669489160570E-05  7.371590311033849E-05  2.187406885903465E-05
 1.526116796719163E+03 -2.940699141552178E-05  6.245164020451943E-05  7.268033283817921E-06
 1.526323503585846E+03 -4.753957879010534E-05  4.898406344744366E-05 -7.800433298559006E-06
 1.526530210452529E+03 -6.965582608697146E-05  3.588686813327246E-05 -2.209173949912352E-05
 1.526736917319211E+03 -9.377774802368788E-05  2.479646774294908E-05 -3.427723497727991E-05
 1.526943624185894E+03 -1.181363411845091E-04  1.588004779490282E-05 -4.332636917803168E-05
 1.527150331052577E+03 -1.411076266720698E-04  8.368892630061797E-06 -4.846347198942877E-05
 1.527357037919260E+03 -1.617041976040567E-04  1.382646169945101E-06 -4.916005020751818E-05
 1.527563744785943E+03 -1.798050528376977E-04 -5.675864486687221E-06 -4.577681843080661E-05
 1.527770451652625E+03 -1.954877379576198E-04 -1.258075955246074E-05 -3.978698068115086E-05
 1.527977158519308E+03 -2.083739387463146E-04 -1.846231222524253E-05 -3.295025817273006E-05
 1.528183865385991E+03 -2.179759743831736E-04 -2.228526946834730E-05 -2.654436241737029E-05
 1.528390572252674E+03 -2.248070976173869E-04 -2.314554953974923E-05 -2.112610371790904E-05
 1.528597279119357E+03 -2.300914624716599E-04 -2.094861533891157E-05 -1.654703979446157E-05
 1.528803985986039E+03 -2.347034169659992E-04 -1.670209728893424E-05 -1.291348559875199E-05
 1.529010692852722E+03 -2.387891998450811E-04 -1.214288022943766E-05 -1.108310108039953E-05
 1.529217399719405E+03 -2.420999696175971E-04 -9.056440216148598E-06 -1.188787768826444E-05
 1.529424106586088E+03 -2.445182774290927E-04 -8.354586246983597E-06 -1.576343858472606E-05
 1.529630813452771E+03 -2.463929617046237E-04 -1.000576934379049E-05 -2.278045920623556E-05
 1.529837520319453E+03 -2.480158817566025E-04 -1.377621466569501E-05 -3.277061722873828E-05
 1.530044227186136E+03 -2.490805889483888E-04 -1.942003335098086E-05 -4.512166396585318E-05
 1.530250934052819E+03 -2.484916045092031E-04 -2.617791207215614E-05 -5.862571903287109E-05
 1.530457640919502E+03 -2.447225783360069E-04 -3.254393590856886E-05 -7.219299358227071E-05
 1.530664347786185E+03 -2.366530674939929E-04 -3.727755782778619E-05 -8.511840943269816E-05
 1.530871054652868E+03 -2.241756243687859E-04 -3.997695698249037E-05 -9.666873754355515E-05
 1.531077761519550E+03 -2.082690947338289E-04 -4.024646915240515E-05 -1.065079105145236E-04
 1.531284468386233E+03 -1.901680499938260E-04 -3.793367810484005E-05 -1.150253028484836E-04
 1.531491175252916E+03 -1.712432462482802E-04 -3.406232717595437E-05 -1.225949803323294E-04
 1.531697882119599E+03 -1.522851822526872E-04 -3.000479997183891E-05 -1.288768568899305E-04
 1.531904588986281E+03 -1.333324603565167E-04 -2.697311694976889E-05 -1.331656414324117E-04
 1.532111295852964E+03 -1.143780147666931E-04 -2.564225942053300E-05 -1.347558901835556E-04
 1.532318002719647E+03 -9.485690867553492E-05 -2.543683588679402E-05 -1.335647423743244E-04
 1.532524709586330E+03 -7.382251567139564E-05 -2.527271505237128E-05 -1.300615172309463E-04
 1.532731416453013E+03 -5.054180552260812E-05 -2.406890343475965E-05 -1.248279998670374E-04
 1.532938123319695E+03 -2.515312687073612E-05 -2.065849514226725E-05 -1.185145712516641E-04
 1.533144830186378E+03  1.391045313027528E-06 -1.437024189404612E-05 -1.113820049941962E-04
 1.533351537053061E+03  2.784718136427528E-05 -6.123069578867213E-06 -1.036490300958537E-04
 1.533558243919744E+03  5.271672706527036E-05  1.481622439569730E-06 -9.594100934207442E-05
 1.533764950786427E+03  7.501335883663279E-05  6.213551930700500E-06 -8.898672758592130E-05
 1.533971657653110E+03  9.483985641307868E-05  7.915668696623079E-06 -8.334589716866431E-05
 1.534178364519792E+03  1.127164607265668E-04  7.761177957366083E-06 -7.944336312527833E-05
 1.534385071386475E+03  1.289589216116049E-04  6.992703938002442E-06 -7.755344049573815E-05
 1.534591778253158E+03  1.441105439753190E-04  6.395679764681361E-06 -7.788224644430727E-05
 1.534798485119841E+03  1.588536794388112E-04  6.605968872031021E-06 -8.073141656813471E-05
 1.535005191986524E+03  1.737928958324836E-04  8.230019136912237E-06 -8.641595422432397E-05
 1.535211898853206E+03  1.894095733491058E-04  1.134134404351395E-05 -9.459695198655096E-05
 1.535418605719889E+03  2.058216910111321E-04  1.510721404346382E-05 -1.043533633284001E-04
 1.535625312586572E+03  2.229011006740708E-04  1.823782604509772E-05 -1.145510119568011E-04
 1.535832019453255E+03  2.403240348529054E-04  1.907600585265845E-05 -1.238748591221306E-04
 1.536038726319938E+03  2.578382078657904E-04  1.637155243572330E-05 -1.307881537213479E-04
 1.536245433186620E+03  2.755849507086738E-04  1.041470137502776E-05 -1.336346965060929E-04
 1.536452140053303E+03  2.932761617512741E-04  2.227037169511004E-06 -1.313228558614613E-04
 1.536658846919986E+03  3.101825746066808E-04 -6.654241323011956E-06 -1.236098745267186E-04
 1.536865553786669E+03  3.260584287436558E-04 -1.402924556953566E-05 -1.106651371989634E-04
 1.537072260653352E+03  3.409095287457350E-04 -1.795519624758768E-05 -9.276702735007761E-05
 1.537278967520034E+03  3.542087102765892E-04 -1.749690189567499E-05 -7.026967436287931E-05
 1.537485674386717E+03  3.649050554438218E-04 -1.332286378202818E-05 -4.385537327453518E-05
 1.537692381253400E+03  3.718200737815036E-04 -7.477510451159297E-06 -1.478950606951385E-05
 1.537899088120083E+03  3.737438268018450E-04 -2.001128766138116E-06  1.523102894689099E-05
 1.538105794986766E+03  3.698482362620714E-04  1.720300934482388E-06  4.472012449327489E-05
 1.538312501853449E+03  3.605072355177888E-04  2.869807224137322E-06  7.284646210318352E-05
 1.538519208720131E+03  3.472126183580240E-04  1.359134770895221E-06  9.898214538765424E-05
 1.538725915586814E+03  3.314002449056400E-04 -2.553593674126109E-06  1.222948147524307E-04
