# Induced dipole moment in x, y and z direction, all in Rydberg units
# 1 Ry time unit = 2 Hartree a.u. = 0.048377687 fs
# 1 Ry dipole moment unit = sqrt(2) Hartree a.u.
#!BT VERSION                     v3.0.3                                                      
#!BT DATE                        29-JUN-2022_10:49:34_+0200                                  
#!BT SYSID                       "B302_HIS_CH3"                                              
#!BT NATOMS                      97                                                          
#!BT NTYPES                      5                                                           
#!BT ATOMSPERTYPE                40,44,6,6,1                                                 
#!BT NELEC                       1.360000E+02,1.360000E+02                                   
#!BT DX                   a0     3.000000E-01                                                
#!BT T_START              t_ry   0.000000E+00                                                
#!BT DT                   t_ry   4.134137E-01                                                
#!BT BOOSTMASK                   global                                                      
#!BT BOOSTENERGY          Ry     1.000000E-03                                                
#!BT BOOSTKVEC                   7.071068E-01,0.000000E+00,7.071068E-01                      
#!BT EXCITATION                  no                                                          
#!BT EXCITMASK                   global                                                      
#!BT NLASER                      0                                                           
#!BT LASERFREQ            Ry                                                                 
#!BT LASERINT             W/cm^2                                                             
#!BT LASEREFIELD          E_ry                                                               
#!BT LASERPOLX                                                                               
#!BT LASERPOLY                                                                               
#!BT LASERPOLZ                                                                               
#!BT LASERSTART           t_ry                                                               
#!BT LASEREND             t_ry                                                               
#!BT OBSERVABLE                  dipole                                                      
#!BT STRIDE                      1                                                           
#!BT MASK                        global1                                                     
#!BT NAREAS                      1                                                           
#!BT AREA                        1                                                           
#!BT SPIN                        tot                                                         
#!BT DIP0                 dip_ry 2.482709E+02,3.177657E+02,7.468487E+02                      
#time                 |           x          |           y          |           z          |
 1.646626899995239E+03 -1.491928755891081E-02  1.383879811800171E-02 -1.148808796301637E-02
 1.647040313728605E+03 -1.469947829951934E-02  1.450058747059302E-02 -8.505589169772065E-03
 1.647453727461970E+03 -1.386677395228730E-02  1.490308407676366E-02 -5.556774397859954E-03
 1.647867141195336E+03 -1.292975006717256E-02  1.477486115516058E-02 -2.980857987381569E-03
 1.648280554928702E+03 -1.238426603498510E-02  1.404488527464309E-02 -9.450022090504717E-04
 1.648693968662067E+03 -1.229145985675473E-02  1.311276185543875E-02  2.941966067737667E-04
 1.649107382395433E+03 -1.238690987364066E-02  1.253589453438053E-02  7.867528730685081E-04
 1.649520796128799E+03 -1.257999037392210E-02  1.247167775238722E-02  1.387364279025860E-03
 1.649934209862164E+03 -1.275276524683022E-02  1.298701581356454E-02  3.001186686560686E-03
 1.650347623595530E+03 -1.261071087049004E-02  1.393217726541707E-02  5.496090108408680E-03
 1.650761037328895E+03 -1.185032138837983E-02  1.472411021933340E-02  8.448471071005770E-03
 1.651174451062261E+03 -1.038417440653916E-02  1.508815740322689E-02  1.167325713095124E-02
 1.651587864795627E+03 -8.588581617374302E-03  1.516297756501217E-02  1.496497626726523E-02
 1.652001278528992E+03 -6.887304432268593E-03  1.491281627829721E-02  1.782372246236719E-02
 1.652414692262358E+03 -5.756084267858341E-03  1.424470124914023E-02  1.929236291869074E-02
 1.652828105995723E+03 -5.257829193539010E-03  1.319847717377343E-02  1.889706408042002E-02
 1.653241519729089E+03 -5.076686607026204E-03  1.179713917599656E-02  1.691045426753135E-02
 1.653654933462455E+03 -5.163425129865118E-03  1.004559147867212E-02  1.359823662232884E-02
 1.654068347195820E+03 -5.487941468118152E-03  7.966522269668985E-03  9.537425473581607E-03
 1.654481760929186E+03 -5.830321640644343E-03  5.511732505453892E-03  5.816212022978107E-03
 1.654895174662551E+03 -5.938004219473214E-03  3.031368551319247E-03  3.276882686918725E-03
 1.655308588395917E+03 -5.640162102963586E-03  1.076498920099311E-03  2.361697559422282E-03
 1.655722002129283E+03 -5.006106537479127E-03 -1.326521194755514E-04  3.006553470754625E-03
 1.656135415862648E+03 -4.301531527175939E-03 -6.601272386319579E-04  4.480698277234296E-03
 1.656548829596014E+03 -3.694846908672389E-03 -5.471241307191121E-04  6.015165836174674E-03
 1.656962243329380E+03 -3.002796236501126E-03  6.216360054622783E-05  6.930941527343748E-03
 1.657375657062745E+03 -2.075217396253493E-03  7.045624455486177E-04  6.530811832817562E-03
 1.657789070796111E+03 -9.691224457242242E-04  7.508144569783326E-04  4.836496556777092E-03
 1.658202484529476E+03  4.800159970841378E-04 -2.934568162800133E-04  2.828214293231213E-03
 1.658615898262842E+03  2.458387300038112E-03 -2.543126494742864E-03  1.644929210442569E-03
 1.659029311996208E+03  5.025862690587246E-03 -5.664741968189446E-03  1.542292996191463E-03
 1.659442725729573E+03  8.101057731238370E-03 -8.957342628605147E-03  1.960593541866729E-03
 1.659856139462939E+03  1.159188457341997E-02 -1.182556285914416E-02  2.452714078572171E-03
 1.660269553196305E+03  1.539785397889659E-02 -1.385226272401496E-02  2.929750257862906E-03
 1.660682966929670E+03  1.876302526576978E-02 -1.494999711798073E-02  3.245684285616335E-03
 1.661096380663036E+03  2.064698253735742E-02 -1.563161476565256E-02  3.226810505793765E-03
 1.661509794396401E+03  2.077015127053983E-02 -1.626185335925356E-02  2.576037230824113E-03
 1.661923208129767E+03  1.951997739138278E-02 -1.667068303999031E-02  1.292678417939896E-03
 1.662336621863132E+03  1.719308364323524E-02 -1.678983066125284E-02 -4.347422337787066E-04
 1.662750035596498E+03  1.430752246861289E-02 -1.650723367913542E-02 -2.216859774193836E-03
 1.663163449329864E+03  1.162416130844690E-02 -1.568585129990652E-02 -3.545922314970085E-03
 1.663576863063229E+03  9.911542157510667E-03 -1.436150972278938E-02 -4.094871469987993E-03
 1.663990276796595E+03  9.647184321920577E-03 -1.269913516040333E-02 -4.247888953386791E-03
 1.664403690529961E+03  1.062733690162077E-02 -1.125603962282185E-02 -4.733583011216069E-03
 1.664817104263326E+03  1.227969919750649E-02 -1.057122200290905E-02 -5.835832323896284E-03
 1.665230517996692E+03  1.393700613161286E-02 -1.050478488849649E-02 -7.518955275259032E-03
 1.665643931730057E+03  1.494151046873071E-02 -1.057033903094862E-02 -9.534146269174926E-03
 1.666057345463423E+03  1.490147359771754E-02 -1.051543819926337E-02 -1.149401239240433E-02
 1.666470759196789E+03  1.411249096531719E-02 -1.033791586763755E-02 -1.298969479546486E-02
 1.666884172930154E+03  1.290353076245765E-02 -1.006695773384081E-02 -1.382168623865709E-02
 1.667297586663520E+03  1.105875780518772E-02 -9.605415512453419E-03 -1.398992067629479E-02
 1.667711000396886E+03  8.444398098248485E-03 -8.822126541701891E-03 -1.375714683592832E-02
 1.668124414130251E+03  5.525027654357473E-03 -7.800094557921966E-03 -1.322621902443188E-02
 1.668537827863617E+03  3.106910555260356E-03 -6.900122074057435E-03 -1.224685947954640E-02
 1.668951241596982E+03  1.741526689215789E-03 -6.440782375761955E-03 -1.065494728743488E-02
 1.669364655330348E+03  1.344658638430474E-03 -6.186655877172598E-03 -8.368333392922978E-03
 1.669778069063713E+03  1.412620718411972E-03 -5.546857642059422E-03 -5.529874161425141E-03
 1.670191482797079E+03  1.548648104716221E-03 -4.321261652592057E-03 -2.283393909806364E-03
 1.670604896530445E+03  1.869249766514258E-03 -2.698227202870385E-03  1.224660486514040E-03
 1.671018310263810E+03  2.393024234436325E-03 -9.697353698356892E-04  4.644561160944249E-03
 1.671431723997176E+03  2.638718330587153E-03  5.584770647715231E-04  7.178741802590594E-03
 1.671845137730542E+03  2.258460269956686E-03  1.314796936696894E-03  8.238824510499398E-03
 1.672258551463907E+03  1.635016535232126E-03  1.217418211126642E-03  8.108113891921676E-03
 1.672671965197273E+03  1.182358412023632E-03  9.830602397755683E-04  7.345096940980511E-03
 1.673085378930638E+03  8.063280738213052E-04  1.167971264408152E-03  6.318845562077513E-03
 1.673498792664004E+03  2.043015019523864E-04  1.791145237234559E-03  5.110611268037246E-03
 1.673912206397370E+03 -7.603924087504765E-04  2.932737412322695E-03  3.885839570443750E-03
 1.674325620130735E+03 -1.815132344290760E-03  4.430005957942740E-03  3.276356396327174E-03
 1.674739033864101E+03 -2.679118919871826E-03  5.695431895503589E-03  3.673682091630326E-03
 1.675152447597467E+03 -3.101624386914636E-03  6.187437810410756E-03  4.643337229822464E-03
 1.675565861330832E+03 -3.042473529887957E-03  5.894037045266032E-03  5.519719295534742E-03
 1.675979275064198E+03 -2.799792421370739E-03  5.240813890054596E-03  5.872653754977364E-03
 1.676392688797563E+03 -3.038011026802678E-03  4.618595934800851E-03  5.556805235528373E-03
 1.676806102530929E+03 -4.093266546618679E-03  4.089281130745803E-03  4.574566556243553E-03
 1.677219516264294E+03 -5.396772264873562E-03  3.550245687222287E-03  3.032897228194997E-03
 1.677632929997660E+03 -6.284842941909119E-03  3.066324946928489E-03  1.390854594774282E-03
 1.678046343731026E+03 -6.474386402970822E-03  2.912153597776523E-03 -7.671811090403935E-06
 1.678459757464391E+03 -5.890627160113127E-03  3.080538158485524E-03 -1.005482529990331E-03
 1.678873171197757E+03 -4.468246287387956E-03  3.215701570468354E-03 -1.304139216131261E-03
 1.679286584931123E+03 -2.383485301550081E-03  3.125802820932222E-03 -8.700851795993003E-04
 1.679699998664488E+03 -1.016833494418279E-04  2.733078639607811E-03  6.025034304002475E-05
 1.680113412397854E+03  2.022797373484764E-03  2.068827888706437E-03  1.212367355265087E-03
 1.680526826131219E+03  3.865462641385875E-03  1.189578471951336E-03  2.335442776370655E-03
 1.680940239864585E+03  5.118007357992838E-03 -4.701569775988901E-05  3.094977168188962E-03
 1.681353653597951E+03  5.505933106690009E-03 -1.635862740783978E-03  3.372544840999581E-03
 1.681767067331316E+03  5.220532851382131E-03 -3.369884360722608E-03  3.309926115093731E-03
 1.682180481064682E+03  4.699006520695548E-03 -4.793440979938168E-03  3.160438550708022E-03
 1.682593894798048E+03  4.202881806577352E-03 -5.659461859920611E-03  3.251080396239558E-03
 1.683007308531413E+03  4.090999793618266E-03 -5.921569867950893E-03  3.365756274092746E-03
 1.683420722264779E+03  4.690940581809855E-03 -5.449721929267071E-03  3.123825953821324E-03
 1.683834135998144E+03  5.720816625455427E-03 -4.553122309175706E-03  2.676293422950948E-03
 1.684247549731510E+03  6.474566030988171E-03 -3.751815828422878E-03  2.177018852307810E-03
 1.684660963464876E+03  6.748480930411915E-03 -3.226000161873799E-03  1.727182381387138E-03
 1.685074377198241E+03  6.583421382259758E-03 -2.883940617778080E-03  1.215019047549504E-03
 1.685487790931607E+03  5.807818229357053E-03 -2.711185646830927E-03  1.152863982269992E-04
 1.685901204664973E+03  4.201503743445301E-03 -2.688010809151820E-03 -1.798758294171421E-03
 1.686314618398338E+03  1.984156466562581E-03 -2.590054165239053E-03 -4.125946061662944E-03
 1.686728032131704E+03 -1.588758547939051E-04 -2.119341324203106E-03 -6.153391347993420E-03
 1.687141445865069E+03 -1.908411441149838E-03 -1.325394165462512E-03 -7.766599313868028E-03
 1.687554859598435E+03 -3.313933975050531E-03 -6.482212797891407E-04 -9.233206780550063E-03
 1.687968273331800E+03 -4.431655460592765E-03 -2.541457875508968E-04 -1.089865347341856E-02
 1.688381687065166E+03 -4.965691496352065E-03  4.987917537846442E-05 -1.269425991813478E-02
 1.688795100798532E+03 -4.587075808103691E-03  5.182642284466965E-04 -1.350879916549275E-02
 1.689208514531897E+03 -3.314296065042299E-03  1.039767645522716E-03 -1.258356092853319E-02
 1.689621928265263E+03 -1.811932315888498E-03  1.273720014978608E-03 -1.008145059074650E-02
 1.690035341998629E+03 -7.114766819142915E-04  1.308083302149043E-03 -6.507060106514473E-03
 1.690448755731994E+03  1.028277940804401E-04  1.577443076030249E-03 -2.769020766208996E-03
 1.690862169465360E+03  8.038264539038664E-04  2.093011390854826E-03  2.303737250031190E-04
 1.691275583198725E+03  9.119315638201897E-04  2.657086751753468E-03  1.848660705036309E-03
 1.691688996932091E+03 -1.639713739507442E-04  3.484491849690130E-03  1.608170871804759E-03
 1.692102410665457E+03 -2.441609217271434E-03  4.679152524545316E-03 -2.152533728576600E-04
 1.692515824398822E+03 -5.329811914435822E-03  6.093453733853949E-03 -2.844404542656775E-03
 1.692929238132188E+03 -7.986425037017852E-03  7.652727136303383E-03 -5.522866399473969E-03
 1.693342651865554E+03 -9.875892918387308E-03  9.167093536802895E-03 -7.534033612273561E-03
 1.693756065598919E+03 -1.116713932631797E-02  1.031269789621092E-02 -8.369464705083374E-03
 1.694169479332285E+03 -1.213143903251535E-02  1.091928169608991E-02 -7.648780576460013E-03
 1.694582893065650E+03 -1.293984775526269E-02  1.107896203120617E-02 -5.391893848923246E-03
 1.694996306799016E+03 -1.366151220017287E-02  1.117269938083609E-02 -2.137355195145574E-03
 1.695409720532382E+03 -1.392694760954782E-02  1.170752703404787E-02  1.630032002140069E-03
 1.695823134265747E+03 -1.353656742861631E-02  1.269005216164487E-02  5.631925497709744E-03
 1.696236547999113E+03 -1.293666801689142E-02  1.370825955092414E-02  9.090435663324570E-03
 1.696649961732478E+03 -1.236298519745560E-02  1.451325194778974E-02  1.104254804749871E-02
 1.697063375465844E+03 -1.177601169547415E-02  1.508535681546164E-02  1.147957734553984E-02
 1.697476789199210E+03 -1.101004093703750E-02  1.552614854858803E-02  1.128357774405231E-02
 1.697890202932575E+03 -1.006543682052552E-02  1.598389199904204E-02  1.088214136109400E-02
 1.698303616665941E+03 -9.289500356345570E-03  1.653386589958927E-02  1.009076326613467E-02
 1.698717030399307E+03 -8.875856347628996E-03  1.700473720796936E-02  8.481476042220493E-03
 1.699130444132672E+03 -8.696328669316244E-03  1.706002310004351E-02  5.761593200645621E-03
 1.699543857866038E+03 -8.387803961369400E-03  1.627212794289790E-02  2.327922772337843E-03
 1.699957271599403E+03 -8.069897898252520E-03  1.481297714417451E-02 -9.675026279865051E-04
 1.700370685332769E+03 -8.139799360662892E-03  1.330198500539836E-02 -3.597450348024722E-03
 1.700784099066135E+03 -8.431009962521330E-03  1.198646381322988E-02 -5.390886627765212E-03
 1.701197512799500E+03 -8.803128552301587E-03  1.070173950597564E-02 -6.235716165861049E-03
 1.701610926532866E+03 -9.145174007073820E-03  9.404695515627282E-03 -6.253108490113846E-03
 1.702024340266231E+03 -9.141390478362155E-03  8.304258405985365E-03 -5.557799507641903E-03
 1.702437753999597E+03 -8.470231281535234E-03  7.258493332528815E-03 -4.075551650316811E-03
 1.702851167732963E+03 -7.098783134438236E-03  5.900426633388633E-03 -2.097041232900665E-03
 1.703264581466328E+03 -5.334408208653940E-03  4.230235342731703E-03 -2.631546032034748E-04
 1.703677995199694E+03 -3.425750848691678E-03  2.785051579166975E-03  1.377623966845931E-03
 1.704091408933059E+03 -1.556326147010623E-03  2.075358954016338E-03  3.158481054470030E-03
 1.704504822666425E+03 -8.410558498894716E-05  1.980645358742095E-03  5.000013558856153E-03
 1.704918236399791E+03  6.029534466733821E-04  2.028084935261631E-03  6.566489836245637E-03
 1.705331650133156E+03  6.340373242039732E-04  1.765934344348352E-03  7.556141101304092E-03
 1.705745063866522E+03  6.309580695358363E-04  1.182320594466546E-03  7.599896465308120E-03
 1.706158477599888E+03  9.206446830205550E-04  4.969675989627831E-04  6.590476060296169E-03
 1.706571891333253E+03  1.096045944905200E-03 -3.716381802973956E-04  5.018527013589846E-03
 1.706985305066619E+03  9.044562009705714E-04 -1.579465023326065E-03  3.105831232687706E-03
 1.707398718799984E+03  7.962745770839774E-04 -2.896642584346409E-03  8.140274115930879E-04
 1.707812132533350E+03  1.227306384237181E-03 -3.818036737072816E-03 -1.640578362639644E-03
 1.708225546266716E+03  2.118491368179320E-03 -4.144712360641734E-03 -3.854718374441291E-03
 1.708638960000081E+03  3.066756387539726E-03 -4.035733538160002E-03 -5.653060914255548E-03
 1.709052373733447E+03  3.872287028087840E-03 -4.115741674581841E-03 -6.465437712108724E-03
 1.709465787466813E+03  4.958506066401469E-03 -4.976552605285178E-03 -5.769182153130714E-03
 1.709879201200178E+03  6.695445737534556E-03 -6.450281497052401E-03 -3.839368659555475E-03
 1.710292614933544E+03  8.788491437570656E-03 -8.116059272595066E-03 -1.307872412894540E-03
 1.710706028666909E+03  1.095695437982158E-02 -9.751114323989896E-03  1.317665676083379E-03
 1.711119442400275E+03  1.307707626605747E-02 -1.092610886121292E-02  3.516728102908928E-03
 1.711532856133641E+03  1.444316478750807E-02 -1.152247066085010E-02  4.647916648650607E-03
 1.711946269867006E+03  1.434396255183401E-02 -1.169709310056533E-02  4.365716099414385E-03
 1.712359683600372E+03  1.314203865348418E-02 -1.153631909562591E-02  2.892405427814992E-03
 1.712773097333737E+03  1.181225349569104E-02 -1.124380056745622E-02  9.588771922608430E-04
 1.713186511067103E+03  1.108326075339505E-02 -1.115376917186950E-02 -4.421102594278636E-04
 1.713599924800469E+03  1.139623786710331E-02 -1.144947782825056E-02 -9.581226673844867E-04
 1.714013338533834E+03  1.261537622863784E-02 -1.201092472558685E-02 -9.298115679712282E-04
 1.714426752267200E+03  1.393089367090283E-02 -1.268890016416435E-02 -5.884858658191661E-04
 1.714840166000565E+03  1.476545046222100E-02 -1.312312241356040E-02  8.616756338142295E-05
 1.715253579733931E+03  1.496434994803053E-02 -1.330360924379193E-02  1.239743625319534E-03
 1.715666993467297E+03  1.468840987564590E-02 -1.347166143943923E-02  2.887991620013963E-03
 1.716080407200662E+03  1.371472306425403E-02 -1.345633615278530E-02  4.262129084736443E-03
 1.716493820934028E+03  1.206821491760479E-02 -1.306418131315468E-02  4.337691401474331E-03
 1.716907234667394E+03  1.015275117578085E-02 -1.245672815792886E-02  2.869972405505905E-03
 1.717320648400759E+03  8.398757702281046E-03 -1.174619744290339E-02  6.415561516632806E-04
 1.717734062134125E+03  7.211269065692250E-03 -1.059377337901424E-02 -1.113907983381068E-03
 1.718147475867490E+03  6.615742950231152E-03 -8.868860510915511E-03 -1.837457306351098E-03
 1.718560889600856E+03  6.430092512459851E-03 -6.990596216326139E-03 -1.648173809030595E-03
 1.718974303334222E+03  6.334147936115642E-03 -5.462119224887374E-03 -8.485880883881691E-04
 1.719387717067587E+03  5.803420668883064E-03 -4.833819202417544E-03  3.555666467036644E-05
 1.719801130800953E+03  4.623897030256785E-03 -5.529348414142987E-03  5.656881170352790E-04
 1.720214544534319E+03  3.527037907986141E-03 -7.119305976914347E-03  8.397025321755791E-04
 1.720627958267684E+03  3.326787433479694E-03 -8.575850608565361E-03  1.340047767826036E-03
 1.721041372001050E+03  4.078347439843810E-03 -9.283525291266415E-03  2.184142735586647E-03
 1.721454785734415E+03  5.568889767886276E-03 -9.183060353791461E-03  3.075033118534520E-03
 1.721868199467781E+03  7.422032561720471E-03 -8.392529666139126E-03  3.831753126291915E-03
 1.722281613201146E+03  8.910789015175169E-03 -7.289359006904306E-03  4.400328729843750E-03
 1.722695026934512E+03  9.534386353692526E-03 -6.193057893938203E-03  4.915393466603746E-03
 1.723108440667878E+03  9.107215310223182E-03 -5.165592609614578E-03  5.279381270725025E-03
 1.723521854401243E+03  7.521291718262546E-03 -4.219977517720963E-03  4.960697374940537E-03
 1.723935268134609E+03  5.146027743876402E-03 -3.447700674485077E-03  3.885503651986255E-03
 1.724348681867975E+03  2.525650798986590E-03 -2.555004423186347E-03  2.064212108507490E-03
 1.724762095601340E+03  1.810865328479849E-04 -1.334258577287528E-03 -4.614351784084647E-04
 1.725175509334706E+03 -1.499124792815110E-03 -2.195995978127030E-05 -3.200142423452235E-03
 1.725588923068071E+03 -2.498049564593430E-03  1.237877141250010E-03 -5.752363261990467E-03
 1.726002336801437E+03 -2.910852183077850E-03  2.283828480415195E-03 -7.964757568743153E-03
 1.726415750534803E+03 -2.962799812650019E-03  3.032902433119489E-03 -9.791647969336736E-03
 1.726829164268168E+03 -3.098790076336400E-03  3.669565988104750E-03 -1.116993120024290E-02
 1.727242578001534E+03 -3.515540861116051E-03  4.485825408778510E-03 -1.211816968043422E-02
 1.727655991734900E+03 -3.962368735756172E-03  5.650771876275940E-03 -1.241829773891823E-02
 1.728069405468265E+03 -4.090288188734803E-03  6.755174736667868E-03 -1.176920633406553E-02
 1.728482819201631E+03 -3.795807807165374E-03  7.553211541846849E-03 -1.033796305682699E-02
 1.728896232934996E+03 -3.073878107983319E-03  7.993331512636814E-03 -8.446366064731592E-03
 1.729309646668362E+03 -2.280837228767041E-03  7.947348865457116E-03 -6.434596644339763E-03
 1.729723060401727E+03 -2.173673431173029E-03  7.546341157990355E-03 -4.588598347481820E-03
 1.730136474135093E+03 -2.914342078440768E-03  7.073321241534813E-03 -2.863660510342925E-03
 1.730549887868459E+03 -4.064826893710460E-03  6.785833959213505E-03 -1.311851585342083E-03
 1.730963301601824E+03 -5.243017660944815E-03  6.839036137591847E-03 -1.515477389375519E-04
 1.731376715335190E+03 -6.365065504184031E-03  7.162452300690347E-03  5.021856735538677E-04
 1.731790129068556E+03 -7.441233462884611E-03  7.280646113770217E-03  5.896017728446168E-04
 1.732203542801921E+03 -8.325644001445198E-03  6.867464047047633E-03  1.194551578009850E-05
 1.732616956535287E+03 -8.808044659474490E-03  5.990083002473057E-03 -1.126212848930663E-03
 1.733030370268652E+03 -8.697968017031599E-03  4.682322433666286E-03 -2.269025529813007E-03
 1.733443784002018E+03 -8.109968244440324E-03  3.304416504192886E-03 -3.127948576548079E-03
 1.733857197735384E+03 -7.314105477803423E-03  2.663029217558233E-03 -3.681734385850177E-03
 1.734270611468749E+03 -6.052745663225778E-03  3.065613226397090E-03 -3.790441597175231E-03
 1.734684025202115E+03 -4.306320861530821E-03  4.058411589824118E-03 -3.516069329521088E-03
 1.735097438935481E+03 -2.808060672293777E-03  5.034293495384645E-03 -3.178832079129279E-03
 1.735510852668846E+03 -1.952350683154691E-03  5.818048976948376E-03 -2.611020332892622E-03
 1.735924266402212E+03 -1.318227161931418E-03  6.485604662373134E-03 -1.485978501591489E-03
 1.736337680135577E+03 -5.763481654810221E-04  7.138421174772702E-03 -7.962576921727305E-05
 1.736751093868943E+03 -1.578618699795697E-04  7.728655824394082E-03  1.160892276175218E-03
 1.737164507602309E+03 -5.414098455389649E-04  8.003126571850316E-03  1.822407579766150E-03
 1.737577921335674E+03 -1.591440731715466E-03  7.826733561500987E-03  1.544453185942984E-03
 1.737991335069040E+03 -2.853062832400610E-03  7.010936594667783E-03  2.679236740732449E-04
 1.738404748802405E+03 -3.913828267826602E-03  5.767459141907239E-03 -1.552787431364777E-03
 1.738818162535771E+03 -4.567814915986901E-03  4.726837827320196E-03 -3.370261302507060E-03
 1.739231576269137E+03 -5.122713121323841E-03  3.996708107933955E-03 -4.898519130961176E-03
 1.739644990002502E+03 -5.966127945185917E-03  3.156771169585681E-03 -5.950224615617117E-03
 1.740058403735868E+03 -6.847837321686256E-03  2.448697220074791E-03 -6.280116551465653E-03
 1.740471817469233E+03 -7.270828075832014E-03  2.396337350432987E-03 -5.929198753847231E-03
 1.740885231202599E+03 -6.892237516751720E-03  2.970470423406368E-03 -5.177466409008957E-03
 1.741298644935965E+03 -5.658111940363142E-03  3.824549428145474E-03 -4.078883133615818E-03
 1.741712058669330E+03 -3.655507468323549E-03  4.767141018021448E-03 -2.759251740030777E-03
 1.742125472402696E+03 -1.290046706714065E-03  5.541120358373064E-03 -1.483007406022807E-03
 1.742538886136062E+03  6.716988241066701E-04  5.742823586103896E-03 -4.854964308833587E-04
 1.742952299869427E+03  1.964510010935783E-03  5.112489387443020E-03  4.715086039368543E-04
 1.743365713602793E+03  2.768721522841133E-03  3.695880184125144E-03  1.850193226232477E-03
 1.743779127336158E+03  3.084572935705410E-03  2.045711340997514E-03  3.507586940031615E-03
 1.744192541069524E+03  2.300513012414740E-03  7.521221006072665E-04  5.073970098123937E-03
 1.744605954802890E+03  2.365767567198418E-04 -1.030241550097344E-04  6.356480147701404E-03
 1.745019368536255E+03 -2.417357100455320E-03 -9.246550312127511E-04  7.114847067896335E-03
 1.745432782269621E+03 -5.019353640477675E-03 -1.823207871382237E-03  7.350934335931925E-03
 1.745846196002987E+03 -7.057088195210781E-03 -2.473095715060936E-03  7.228494048717948E-03
 1.746259609736352E+03 -8.036351609746362E-03 -2.445926578502622E-03  7.000488718176712E-03
 1.746673023469718E+03 -7.563043201116670E-03 -1.606556106082735E-03  7.065464183028780E-03
 1.747086437203083E+03 -6.129075449223365E-03 -1.231999813740003E-04  7.209579030131863E-03
 1.747499850936449E+03 -5.078321392460339E-03  1.790978815108701E-03  6.865720333848913E-03
 1.747913264669814E+03 -5.033397829976138E-03  3.800834186222346E-03  6.118490076687522E-03
 1.748326678403180E+03 -5.635543961489020E-03  5.535758322025686E-03  5.567816340658283E-03
 1.748740092136546E+03 -6.381452365019413E-03  6.999277379520663E-03  5.747270427377771E-03
 1.749153505869911E+03 -6.929501421979012E-03  8.483410329745311E-03  6.624384047654530E-03
 1.749566919603277E+03 -7.339179401071760E-03  9.990003458426600E-03  7.780114910360680E-03
 1.749980333336643E+03 -7.708621148339034E-03  1.083716268175294E-02  8.725574150275861E-03
 1.750393747070008E+03 -7.858866739184123E-03  1.073525878399550E-02  8.949534295652484E-03
 1.750807160803374E+03 -7.675390339585419E-03  1.025010782802838E-02  8.413157460381626E-03
 1.751220574536739E+03 -7.293270200165125E-03  9.838527182580492E-03  7.206401765529336E-03
 1.751633988270105E+03 -6.479055541291245E-03  9.391430378400401E-03  5.586899640775300E-03
 1.752047402003471E+03 -4.972285870366022E-03  8.820113186516210E-03  4.245562368623723E-03
 1.752460815736836E+03 -3.174263981918557E-03  8.138312480184595E-03  3.746961059732712E-03
 1.752874229470202E+03 -1.525769038977387E-03  7.527524401666597E-03  4.359756558869776E-03
 1.753287643203568E+03 -2.012449666608518E-04  7.363536642174040E-03  5.885830304578121E-03
 1.753701056936933E+03  7.175262469161225E-04  7.886517194322096E-03  7.803363011134934E-03
 1.754114470670299E+03  1.055228069475334E-03  8.915898014947743E-03  9.671809653468699E-03
 1.754527884403664E+03  5.902506210873071E-04  9.999035354553598E-03  1.108692526554478E-02
 1.754941298137030E+03 -3.633963278844021E-04  1.068419216238681E-02  1.180516908152640E-02
 1.755354711870395E+03 -1.230631542426863E-03  1.036913733008760E-02  1.156895338931463E-02
 1.755768125603761E+03 -1.665710777160712E-03  8.841918374571378E-03  1.027125032953791E-02
 1.756181539337127E+03 -1.420360735977511E-03  6.628056707995711E-03  8.604194064218973E-03
 1.756594953070492E+03 -5.166271932637301E-04  4.293459284042456E-03  7.005626949421639E-03
 1.757008366803858E+03  6.451925270880565E-04  2.008490533853546E-03  5.255675768808032E-03
 1.757421780537224E+03  1.442476743392263E-03 -2.920169973208431E-04  3.156105786274566E-03
 1.757835194270589E+03  1.437865199534372E-03 -2.302888371843892E-03  5.339201676406446E-04
 1.758248608003955E+03  1.090865771345761E-03 -3.522187212922745E-03 -2.349377614109471E-03
 1.758662021737320E+03  1.301357080052412E-03 -3.779511875222852E-03 -4.620718664682499E-03
 1.759075435470686E+03  2.333770988798278E-03 -3.432662048055590E-03 -5.933582915076840E-03
 1.759488849204052E+03  3.712989615763718E-03 -3.033484320951629E-03 -6.691046967148395E-03
 1.759902262937417E+03  4.696988228033661E-03 -3.094520282104440E-03 -7.611214027974711E-03
 1.760315676670783E+03  5.124850132318670E-03 -3.811699088771547E-03 -8.725634634970447E-03
 1.760729090404149E+03  5.207352105799146E-03 -5.085687995631361E-03 -9.378258998253841E-03
 1.761142504137514E+03  5.324281655475716E-03 -6.641992788672724E-03 -9.422963228530534E-03
 1.761555917870880E+03  5.927525884175111E-03 -8.264173431939525E-03 -9.090925062196220E-03
 1.761969331604245E+03  7.056124159220190E-03 -9.936086127027011E-03 -8.629688454448114E-03
 1.762382745337611E+03  8.481759606723926E-03 -1.154562419742433E-02 -8.284156029617407E-03
 1.762796159070977E+03  9.837039229012134E-03 -1.286637513749156E-02 -8.416554895234185E-03
 1.763209572804342E+03  1.085584645130666E-02 -1.366392620093393E-02 -9.068917491276807E-03
 1.763622986537708E+03  1.124818403681616E-02 -1.385546810013238E-02 -1.009927487439199E-02
